marker_(medium),马克笔绘画
mars_symbol,♂
mascara,睫毛膏效果
mascot,吉祥物设计
mask,面部面具
mask_on_head,顶置面具
mask_pull,拉扯口罩动作
mask_removed,摘下的面具
masochism,抖M
master_sword,大师之剑（塞尔达传说）
masturbation_through_clothing,隔着衣服自慰
matching_outfit,情侣装
mating_press,强迫传教士体位
meat,肉类食材
mecha,机甲造型
mecha_musume,机械娘
mechanical_arms,机械臂义肢
mechanical_halo,机械光环
mechanical_legs,机械义腿
mechanical_parts,机械组件
mechanical_pencil,自动铅笔
mechanical_wings,机械羽翼
mechanization,机械化改造
medical_eyepatch,医用眼罩
medium_breasts,中等胸围（C罩杯）
medium_hair,中长发造型
medium_skirt,及膝裙装
mega_pokemon,Mega形态宝可梦
megaphone,扩音喇叭
meiji_schoolgirl_uniform,明治风女生校服
meka_(overwatch),智械机甲（守望先锋）
melon,哈密瓜
melon_bread,蜜瓜面包
melting,融化效果
meme,网络迷因
meme_attire,梗文化服饰
menu,菜单界面
merry_christmas,圣诞祝福语
messenger_bag,邮差包款
messy,凌乱状态
metal_collar,金属项圈
micro_bikini,极简比基尼
micro_panties,丁字内裤
micro_shorts,超短热裤
microdress,超短连衣裙
microphone_stand,麦克风支架
microskirt,超短裙装
middle_finger,竖中指手势
midriff_peek,腰腹微露
military,军事元素
military_hat,军帽款式
military_jacket,军装外套
military_operator,战术人员
military_uniform,军服造型
military_vehicle,军用载具
milk,牛奶液体
milk_bottle,奶瓶道具
milk_carton,利乐包装
milking_machine,挤奶装置
millipen_(medium),针管笔（中号）
mimikaki,采耳
mind_control,精神控制
mini_crown,小王冠
mini_hat,微型帽饰
mini_wings,迷你翅膀
miniboy,迷你男孩
mini-hakkero,迷你八卦炉
miracle_mallet,万宝槌
mirror,镜面反射
mismatched_bikini,撞色比基尼
mismatched_footwear,异色鞋履
mismatched_gloves,错配手套
mismatched_legwear,撞色裤袜
mismatched_pubic_hair,双色阴毛造型
missile,导弹造型
misunderstanding,误会情节
mitakihara_school_uniform,见泷原中学制服
mitsudomoe_(shape),巴纹
mittens,连指手套
mixed_bathing,混浴
mixed_media,混合媒介创作
mixing_bowl,搅拌碗具
mmf_threesome,两男一女三人行
moaning,呻吟表情
mob_cap,女仆头巾帽
mochi,日式麻糬
moderate_pubic_hair,中分的阴毛
mohawk,莫西干发型
mole,痣
mole_on_breast,胸痣
mole_on_neck,颈侧痣
mole_on_thigh,大腿痣
mole_under_eye,泪痣
mole_under_mouth,下唇痣
molten_rock,熔岩
money,纸币元素
monitor,电脑显示器
monkey,猴子形象
monkey_ears,猴耳特征
monkey_tail,猴尾特征
monochrome_background,单色空间背景
monocle,单片眼镜
monster_boy,兽人少年
monster_girl,魔物娘
monsterification,魔物化转变
moon,月亮元素
moonlight,月光效果
mop,拖把道具
morning,清晨场景
morning_glory,牵牛花
mosaic_censoring,马赛克处理
moss,苔藓质感
mother_and_daughter,母与女
mother_and_son,母与子
motherly,母性气质
motion_blur,动态模糊
motion_lines,动态轨迹
motor_vehicle,机动车辆
motorcycle,摩托车款
motorcycle_helmet,机车头盔
mount_fuji,富士山景
mountain,山岳背景
mountainous_horizon,山际线
mouse,鼠类形象
mouse_(computer),电脑鼠标
mouse_girl,鼠娘
mouse_tail,鼠尾特征
mouth,嘴
mouth_drool,垂涎表情
mouth_hold,衔物状态
mouth_mask,口罩佩戴
mouth_veil,面纱遮盖
mug,通用马克杯
mukyuu,姆Q
multicolored,多彩的
multicolored_background,多色背景
multicolored_bikini,多色比基尼
multicolored_bodysuit,多彩连体衣
multicolored_cape,多色斗篷
multicolored_clothes,多彩服装
multicolored_dress,多彩连衣裙
multicolored_eyes,多色眼瞳
multicolored_gloves,多彩手套
multicolored_hair,多色混搭发型
multicolored_legwear,拼色腿饰
multicolored_nails,渐变美甲
multicolored_skin,渐变色皮肤
multicolored_skirt,拼色短裙
multicolored_stripes,彩虹条纹
multicolored_wings,幻彩羽翼
multiple_4koma,多格四拼漫画
multiple_bows,多只蝴蝶结
multiple_boys,复数男性角色
multiple_braids,多股辫发
multiple_crossover,跨作品联动
multiple_earrings,耳饰叠戴
multiple_fellatio,多人口交
multiple_girls,复数女性角色
multiple_hair_bows,多头饰蝴蝶结
multiple_legs,多足形态
multiple_monochrome,多单色拼接
multiple_others,多元性别角色
multiple_paizuri,两个女性(两对胸)进行乳交
multiple_penises,阴茎包围网
multiple_persona,多重人格造型
multiple_riders,多骑手同框
multiple_tails,多尾造型
multiple_views,多视角呈现
multiple_wings,多翼形态
multi-strapped_bikini,细带款比基尼
multi-tied_hair,多段束发
mummy,木乃伊造型
mundane_utility,生活化超能力
muneate,日式胸甲
muscular_female,健美女性
mushroom,蘑菇元素
music,音乐主题
musical_note,音符图案
musical_note_hair_ornament,音符发饰
mustache,八字胡
muted_color,低饱和度
muzzle_flash,枪口焰光
mythical_pokemon,神兽(口袋妖怪)
naginata,薙刀武器
nail,指甲/图钉
nail_art,美甲艺术
nail_polish,指甲油光泽
naked_bandage,裸体绷带
naked_coat,裸穿大衣
naked_hoodie,裸体卫衣
naked_kimono,裸体和服
naked_scarf,裸围巾
naked_sheet,裸体床单
naked_sweater,裸毛衣
naked_tabard,裸罩袍
naked_towel,裸体浴巾
name_tag,名牌标识
namesake,人与人的同名梗
nami_junior_high_school_uniform,波路中学校服
nanairogaoka_middle_school_uniform,七色丘中学校服
nanamori_school_uniform,七森中学校服
nanodesu_(phrase),「呐」式语癖
naoetsu_high_school_uniform,直江津高校制服
nape,后颈特写
narrow_waist,蜂腰造型
national_shin_ooshima_school_uniform,新大岛学园校服
native_american,印第安人元素
natsuiro_egao_de_1_2_jump!,《夏色えがおで1_2_Jump!》
nature,自然景观
naval_uniform,海军军装
navel_cutout,露脐设计
navel_piercing,脐部穿刺
navy_blue_legwear,海军蓝腿部服饰
nearly_naked_apron,内衣围裙
neck,颈部特写
neck_ribbon,颈间缎带
neck_ring,项圈装饰
neck_ruff,荷叶领
neckerchief,三角领巾
necktie_between_breasts,乳沟领带
necktie_grab,扯领带动作
neckwear_grab,抓衣领动作
needle,针状物
negligee,性感睡裙
nekomata,猫又
nengajou,贺年卡元素
neon_trim,霓虹描边
nervous,紧张神态
nervous_smile,紧张不安微笑
net,网状材质
netorare,NTR
new_school_swimsuit,新型死库水
new_year,新年主题
newhalf,伪娘形象
newspaper,报纸元素
nib_pen_(medium),蘸水笔触感
night,夜景
night_sky,夜空背景
nightcap,睡帽造型
nightgown,睡裙装扮
nihonga,日本画
nike,耐克
ninja,忍者装束
nintendo_3ds,任天堂4ds
nintendo_ds,任天堂ds
nintendo_switch,任天堂switch
nipple_censor,乳头打了码
nipple_clamps,乳夹道具
nipple_piercing,乳头穿刺
nipple_rings,乳环穿刺
nipple_slip,乳头走光
nipple_tweak,玩弄乳头
nippleless_clothes,露乳服装
no_blindfold,未佩戴眼罩
no_eyepatch,无眼罩覆盖
no_eyes,无眼造型
no_eyewear,无眼镜状态
no_gloves,无手套状态
no_hat,去掉了(原设有的)帽子
no_headwear,无头饰状态
no_humans,不含人类
no_legs,没画出腿
no_legwear,无下装状态
no_lineart,无勾线画风
no_mouth,无口造型
no_nipples,无乳首状态
no_nose,无鼻造型
no_panties,真空下着
no_pants,无裤状态
no_pupils,无瞳孔状态
no_pussy,无阴部刻画
no_shirt,无上衣状态
no_shoes,赤足状态
no_socks,无袜状态
no_testicles,无睾丸刻画
no_wings,无翼状态
noh_mask,能剧面具
nontraditional_miko,创新巫女装
noodles,面条元素
noose,绞索道具
nose,鼻部特写
nose_blush,鼻头红晕
nose_bubble,鼻涕泡
nose_hatchet,柴刀
nose_piercing,鼻部穿刺
notebook,笔记本道具
notepad,记事本元素
notice_lines,注意力线
novel_cover,轻小说封面
novelty_censor,新潮式创意打码
nude_cover,全裸封面
number,数字
number_tattoo,数字纹身
numbered,编号标识
numbers_(nanoha),序印者(魔法少女奈叶)
nurse,护士装扮
nursing_handjob,哺乳手交
obentou,便当
obi,和服腰带
object_hug,抱着某物
object_insertion,异物插入
object_namesake,同名物梗
object_on_head,头顶置物
objectification,物化表现
octarian,章鱼族形象
octopus,章鱼元素
oda_uri,钉宫音梗
odd_one_out,异类存在
oekaki,简笔风格
off_shoulder,露肩款式设计
office,办公室场景
office_chair,办公椅
office_lady,办公室女职员
official_style,官方画风
off-shoulder_dress,露肩连衣裙
off-shoulder_jacket,露肩夹克
off-shoulder_shirt,露肩衬衫
off-shoulder_sweater,露肩毛衣
ofuda_on_clothes,衣贴符咒
ok_sign,OK手势
okamisty,米斯蒂娅形象
old_man,老翁形象
old_school_swimsuit,旧式死库水
old_woman,老妪形象
older,老化
oldschool,守旧派画风
omelet,煎蛋卷
omurice,蛋包饭
on_back,仰躺姿势
on_bed,床上场景
on_chair,坐椅姿势
on_couch,沙发坐姿构图
on_desk,桌面放置
on_floor,地板场景
on_ground,地面场景
on_head,头顶物体
on_lap,膝上放置
on_person,倚靠人体
on_shoulder,单肩承物
on_side,侧躺姿势
on_table,桌上放置
on_vehicle,交通工具场景
onbashira,御柱
one_breast_out,单乳裸露
one_eye_closed,单眼闭合
one_eye_covered,单眼遮蔽
one_knee,单膝跪
one_side_up,单侧束发
one-eyed,独眼角色
one-piece_swimsuit,连体泳衣
one-piece_tan,连体泳衣晒痕
oni,日式鬼怪
oni_horns,鬼角
oni_mask,鬼怪面具
onigiri,饭团
onmyouji,阴阳师职业
onomatopoeia,拟声词
onsen,温泉场景
ooarai_(emblem),大洗徽章（少女与战车）
ooarai_military_uniform,大洗军装
ooarai_school_uniform,大洗校服
oonusa,祓串
ootachi,大太刀武器
opaque_glasses,不透明镜片
open_book,翻开书本
open_bra,解扣文胸
open_coat,敞开外套
open_collar,开领设计
open_door,开启的门
open_fly,裤链敞开
open_hand,摊开手掌
open_hoodie,敞开帽衫
open_jacket,敞开夹克
open_kimono,和服前襟敞开
open_mouth,张口表情
open_shirt,敞怀衬衫
open_shorts,短裤敞开
open_skirt,裙摆敞开
open_vest,敞开马甲
open_window,开窗场景
open-chest_sweater,深V领毛衣
opening_door,推门动作
oppai_loli,巨乳萝莉
oral_invitation,伸舌迎接射精
orange_background,橙色背景
orange_bikini,橙色比基尼
orange_bodysuit,橙色连体衣
orange_bow,橙色蝴蝶结
orange_choker,橙色颈链
orange_dress,橙色连衣裙
orange_eyes,橙色瞳色
orange_flower,橙色花朵
orange_footwear,橙色鞋履
orange_gloves,橙色手套
orange_hair,橙发
orange_hairband,橙色发带
orange_headwear,橙色头饰
orange_jacket,橙色外套
orange_kimono,橙色和服
orange_legwear,橙色裤袜
orange_nails,橙色美甲
orange_neckwear,橙色领子
orange_panties,橙色内裤
orange_ribbon,橙色缎带
orange_sailor_collar,橙色水手领
orange_scarf,橙色围巾
orange_scrunchie,橙色发圈
orange_shirt,橙色衬衫
orange_shorts,橙色短裤
orange_skirt,橙色短裙
orange_sky,橙色天空
orange_slice,橙子切片
orange_theme,橙色主题
orb,发光球体元素
orc,兽人种族
orgasm,高潮状态
orgy,乱交
origami,折纸艺术
o-ring,O型环装饰
o-ring_bikini,O环比基尼
o-ring_bottom,O环下装
o-ring_top,O环上衣
otaku,阿宅|御宅族
other_focus,非人类角色（性别不明）
otoko_no_ko,伪娘
otonokizaka_school_uniform,音乃木坂学院制服（LoveLive!）
out_of_character,角色性格偏离原设
out_of_frame,画面外延伸
outdoors,户外场景/野战
outline,轮廓描边
out-of-frame_censoring,画面外打码
outside_border,溢出画框
outstretched_arm,伸展手臂
outstretched_arms,张开双臂
outstretched_hand,前伸手臂姿态
oven_mitts,防烫手套
over_shoulder,过肩扛物
overalls,背带工装裤
overcoat,长款大衣
overflow,精液溢出(未拔出)
overgrown,植被丛生
over-kneehighs,超高过膝袜
over-rim_eyewear,上框半镜
oversized_animal,巨型动物
oversized_clothes,超大号服饰
oversized_object,超常规尺寸物品
oversized_shirt,超大号衬衫
overskirt,罩裙
ovum,卵细胞
owl,猫头鹰
own_hands_together,双手合十
pacifier,安抚奶嘴
paddle,划桨
padlock,挂锁
page_number,页码标注
pagoda,东方塔楼建筑
pain,生理疼痛表现
paint,颜料
paint_splatter,颜料飞溅
paintbrush,绘画笔刷
painting,绘画
painting_(object),画作实体
paizuri_under_clothes,隔衣乳交
pale_color,低饱和度色调
pale_skin,苍白肤色
palette,调色板
palm_tree,棕榈树
palms,掌心特写
pancake,松饼
panda,熊猫
pant_suit,女士西服套装
panties,内裤
panties_around_one_leg,单腿挂内裤
panties_aside,内裤侧移
panties_on_head,头戴内裤
panties_removed,内裤已被脱下
panties_under_buruma,灯笼裤内穿内裤
panties_under_pantyhose,裤袜内穿内裤
pants,长裤
pants_down,褪下裤子
pants_pull,拽裤腰
pants_rolled_up,卷裤腿
panty_lift,提拉内裤
panty_peek,女式内裤边缘
pantyhose_pull,褪下裤袜
pantylines,内裤痕透出
panzerkampfwagen_iv,四号战车
papakha,高加索毛皮帽
paper,纸张元素
paper_airplane,纸飞机
paper_bag,普通纸袋
paper_crane,千纸鹤
paper_fan,传统手摇折扇
paper_lantern,纸灯笼
paradis_military_uniform,帕拉迪岛军装（进击的巨人）
parasol,蕾丝阳伞
parfait,水果芭菲
park,公园场景
parka,派克大衣
parody,戏仿其他作品
parrot,鹦鹉
parted_bangs,分明额发
parted_lips,微张双唇
partially_colored,部分上色
partially_submerged,半浸水中
partially_unbuttoned,部分解扣
partially_unzipped,半开拉链
partially_visible_anus,可以看见一部分肛门
partially_visible_vulva,外阴露出
party_hat,派对尖帽
party_popper,礼花筒
pasta,意面元素
pastel_(medium),粉彩画风
pasties,乳贴装饰
pastry,酥皮点心
patch,补丁装饰
path,小径
patreon_logo,Patreon标识
patreon_username,Patreon用户名标注
pauldrons,装饰肩甲
pavement,铺装人行道路
paw_gloves,兽爪手套
paw_pose,萌系爪形姿势
paw_print,爪印图案
paw_shoes,兽爪鞋
paws,爪子
peace_symbol,☮
peach,桃子元素
peaked_cap,大檐帽
pearl_(gemstone),珍珠饰品
pearl_necklace,珍珠项链
pectorals,健硕胸肌
pee,尿液
peeing,撒尿
peeing_self,失禁弄脏自身
peeking,窥视动作
peeking_out,探头窥看
peeping,偷窥(强调视角)
pegasus,天马
pegasus_knight,天马骑士
pelvic_curtain,旗袍前摆
pen,钢笔
pencil,铅笔
pencil_dress,铅笔连衣裙
pencil_skirt,铅笔裙
pendant,垂饰
penguin,企鹅
penguin_hood,企鹅连帽衫
penis,肉棒
penis_awe,展露肉棒
penis_grab,手握肉棒
penis_in_panties,肉棒卡在内裤边缘
penis_on_face,面部接触肉棒
pennant,三角旗
pentacle,五芒星符号
perineum,会阴部位
perky_breasts,挺拔乳房
perpendicular_paizuri,垂直体位乳交
person_on_head,头载小精灵
personality_switch,人格切换
perspective,透视构图
pervert,变态
pet,宠物
pet_bowl,宠物食盆
pet_play,宠物Play
petals,花瓣飘落
petals_on_liquid,液体浮花瓣
petite,娇小体型
petticoat,衬裙
petting,爱抚
phallic_symbol,暗示肉棒
phimosis,包茎
phone,手机道具
phone_screen,手机屏幕
phonograph,留声机
photo_(object),照片实体
photo_background,照片背景
photorealistic,超写实画风
picnic,野餐场景
picnic_basket,野餐篮
picture_(object),图中有照片或其他图片
picture_frame,画框元素
pie,派类食物
pier,栈桥延伸场景
piercing,穿刺装饰
pig,猪元素
pigeon-toed,内八站姿
piggyback,背驮姿势
pill,药丸
pill_earrings,药丸耳饰
pillar,支柱装饰元素
pillarboxed,竖屏构图
pillow,枕头道具
pillow_grab,抓枕头动作
pillow_hat,睡帽
pillow_hug,抱枕姿势
pilot,飞行员职业
pilot_suit,飞行服
pinafore_dress,背带裙
pince-nez,夹鼻眼镜
pinching,捏掐动作
pinching_sleeves,揪袖口
pink_apron,粉色围裙
pink_background,粉色背景
pink_bikini,粉色比基尼
pink_blouse,粉色上衣
pink_bodysuit,粉色连体衣
pink_bow,粉色蝴蝶结
pink_bra,粉色文胸
pink_cardigan,粉色开衫
pink_choker,粉色颈圈
pink_coat,粉色大衣
pink_collar,粉色衣领
pink_dress,粉色连衣裙
pink_eyes,粉色瞳色
pink_flower,粉色花朵
pink_footwear,粉色鞋履
pink_gloves,粉色手套
pink_hair,粉色头发
pink_hairband,粉色发带
pink_hakama,粉色袴
pink_headwear,粉色头饰
pink_hoodie,粉色连帽衫
pink_jacket,粉色夹克
pink_kimono,粉色和服
pink_legwear,粉色裤袜
pink_leotard,粉色体操服
pink_lips,粉嫩双唇
pink_lipstick,粉红唇膏
pink_nails,粉色美甲
pink_neckwear,粉色领子
pink_panties,粉色内裤
pink_pants,粉色长裤
pink_ribbon,粉色缎带
pink_rose,粉色玫瑰
pink_sailor_collar,粉色水手领
pink_scarf,粉色围巾
pink_scrunchie,粉色发圈
pink_shirt,粉色衬衫
pink_shorts,粉色短裤
pink_skin,粉色肌肤
pink_skirt,粉色短裙
pink_sleeves,粉色袖口
pink_sweater,粉色毛衣
pink_swimsuit,粉色泳衣
pink_theme,粉色主题
pink_towel,粉色毛巾
pink_vest,粉色马甲
pink_wings,粉色羽翼
pink-framed_eyewear,粉色镜框
pinky_out,翘小拇指
pinstripe_pattern,细条纹纹理
pipe,管子
pipes,管道
pirate,海盗主题
pirate_hat,海盗帽
pistol,手枪
pith_helmet,遮阳盔帽
pixel_art,像素绘
pixelated,像素化效果
pizza,披萨元素
plaid,格子呢纹样
plaid_background,格子背景
plaid_bikini,格子比基尼
plaid_bow,方格呢蝴蝶结
plaid_dress,方格呢连衣裙
plaid_neckwear,格子呢领子
plaid_panties,格子内裤
plaid_pants,格子长裤
plaid_scarf,方格呢围巾
plaid_shirt,方格呢衬衫
plaid_skirt,格子短裙
plaid_vest,格子马甲
planet,行星元素
plant,植物元素
plant_girl,植物娘
plantar_flexion,足背屈
planted_sword,插地剑
planted_weapon,往地上插的武器
plastic_bag,塑料袋
plate,餐盘
plate_armor,板甲装备
platform_footwear,厚底鞋
platinum_blonde_hair,白金色头发
playboy_bunny_leotard,兔女郎连身衣
player_2,3P玩家角色风格颜色替换
playing,玩耍状态
playing_card,扑克牌
playing_games,玩游戏动作
playing_instrument,演奏乐器
playstation_portable,PSP掌机
pleated_dress,百褶连衣裙
plectrum,吉他拨片
plugsuit,插入栓驾驶服
plump,丰腴体型
plunging_neckline,深V领口
pocket,口袋元素
pocket_watch,怀表道具
pocky,百奇零食
pocky_day,百奇日
pocky_kiss,百奇吻
pointer,指示棒
pointing,指物动作
pointing_at_self,指自己
pointing_at_viewer,手指指向观者
pointing_up,上指动作
pointless_censoring,无效打码
pointless_condom,戴套内射
pointy_footwear,尖头鞋
pointy_hair,锐利刺猬头
poke_ball,精灵球
poke_ball_(basic),红白精灵球
poke_ball_print,精灵球印花
poke_ball_theme,精灵球主题
pokedex_number,宝可梦图鉴编号
pokemon_(creature),宝可梦生物
pokemon_on_head,头顶宝可梦
pokemon_on_shoulder,肩扛宝可梦
poker_chip,筹码道具
poking,戳弄动作
polar_chaldea_uniform,极地迦勒底制服
pole,杆状物
pole_dancing,钢管舞
polearm,长柄武器
police,警察元素
police_uniform,警服
policewoman,女警形象
polka_dot,波点图案
polka_dot_background,波点背景
polka_dot_bikini,波点比基尼
polka_dot_bow,波点蝴蝶结
polka_dot_bra,波点文胸
polka_dot_legwear,波点腿饰
polka_dot_panties,波点内裤
polka_dot_scrunchie,波点发圈
polka_dot_swimsuit,波点泳衣
polo_shirt,POLO衫
polos_crown,波洛斯皇冠
pom_pom_(clothes),绒球装饰
pompadour,飞机头发型
poncho,斗篷披风
pond,池塘场景
pool,游泳池场景
pool_ladder,泳池扶梯
poolside,池畔场景
popcorn,爆米花
popped_collar,立领造型
popsicle,冰棒
porch,门廊空间场景
porkpie_hat,平顶礼帽
pornography,色情内容
portrait,肖像画
pose,姿势
poster_(object),海报道具
pot,锅
potato,土豆元素
potato_chips,薯片零食
potion,药水道具
potted_plant,盆栽植物
pouch,贴身小包
pouring,液体倾倒动作
pout,嘟嘴表情
pov,主观视角
pov_crotch,胯部视角
pov_hands,手部特写视角
power_armor,动力装甲
power_lines,输电线
power_suit,强化服
power_symbol,电源符号
pravda_military_uniform,真理学院军装
pravda_school_uniform,真理学院校服
prayer_beads,念珠道具
praying,祈祷姿势
precum,前列腺液
prehensile_hair,可操控头发
presenting,展示姿势
priest,神父形象
princess,公主角色
print_bikini,印花比基尼
print_bow,印花蝴蝶结
print_bra,印花文胸
print_dress,印花连衣裙
print_gloves,印花手套
print_headwear,印花头饰
print_kimono,印花和服
print_legwear,印花裤袜
print_mug,印花马克杯
print_neckwear,印花领带
print_panties,印花内裤
print_sarong,印花纱笼
print_shirt,印花衬衫
print_skirt,印花短裙
product_placement,植入广告
profanity,脏话文字
projected_inset,投影插画
projectile_cum,喷射精液
prone_bone,俯卧体位
propeller,螺旋桨道具
prosthesis,义体装置
prostitution,卖淫
pubic_hair_peek,阴毛露出
pubic_tattoo,淫纹
public,公开场所(性交)
public_nudity,公开裸露
public_use,公共载具统称
puckered_lips,收缩式噘嘴
pudding,布丁甜点
puddle,水洼场景
puff_and_slash_sleeves,泡泡袖与开衩袖
puffy_detached_sleeves,分离式泡泡袖
puffy_long_sleeves,长款泡泡袖
puffy_nipples,乳首凸起
puffy_short_sleeves,短款泡泡袖
puffy_shorts,泡泡短裤
puffy_sleeves,泡泡袖设计
pulled_by_another,被另一个人拉(或拉衣物)
pulled_by_self,自扯衣物
pulling,拉扯动作
pumpkin,南瓜元素
pumpkin_hair_ornament,南瓜发饰
pumps,浅口高跟鞋
pun,双关语文字
punching,出拳动作
puppet,傀儡玩偶
puppy,幼犬元素
purple_background,紫色背景
purple_bikini,紫色比基尼
purple_bodysuit,紫色连体衣
purple_bow,紫色蝴蝶结
purple_bra,紫色文胸
purple_cape,紫色披风
purple_choker,紫色项圈
purple_coat,紫色大衣
purple_dress,紫色连衣裙
purple_flower,紫色花朵
purple_footwear,紫色鞋履
purple_gloves,紫色手套
purple_hairband,紫色发带
purple_hakama,紫色袴
purple_headwear,紫色头饰
purple_jacket,紫色夹克
purple_kimono,紫色和服
purple_legwear,紫色裤袜
purple_leotard,紫色体操服
purple_lips,紫色的嘴唇
purple_nails,紫色美甲
purple_neckwear,紫色领子
purple_panties,紫色内裤
purple_pants,紫色长裤
purple_ribbon,紫色缎带
purple_rose,紫色玫瑰
purple_sailor_collar,紫色水手领
purple_scarf,紫色围巾
purple_scrunchie,紫色发圈
purple_shirt,紫色衬衫
purple_shorts,紫色短裤
purple_skin,紫色皮肤
purple_skirt,紫色短裙
purple_sky,紫色天空
purple_sleeves,紫色袖口
purple_sweater,紫色毛衣
purple_swimsuit,紫色泳衣
purple_theme,紫色主题
purple_umbrella,紫色雨伞
purple_vest,紫色背心
purple_wings,紫色翅膀
purple-framed_eyewear,紫色镜框眼镜
pushing,推挤动作
pussy,小穴
pussy_juice,淫水
pussy_juice_puddle,淫水水洼
pussy_juice_stain,淫水污渍
pussy_juice_trail,淫水拉丝
pussy_peek,阴部微露
qing_guanmao,清代官帽
quad_tails,四股辫
quarter_note,四分音符
queen_(chess),国际象棋皇后
quill,羽毛笔
quiver,箭筒
rabbit_house_uniform,《请问您今天要来点兔子吗》女仆制服
raccoon_ears,浣熊耳
raccoon_girl,浣熊娘
raccoon_tail,浣熊尾巴
race_queen,赛车女郎
racket,球拍
radiation_symbol,辐射标志
radio,收音机
radio_antenna,天线
raglan_sleeves,插肩袖
railing,扶栏
railroad_tracks,铁轨
raimon,闪电足球队（闪电十一人）
raimon_soccer_uniform,闪电足球队队服
rain,下雨
rainbow,彩虹
rainbow_background,彩虹背景
rainbow_hair,彩虹渐变色发型
rainbow_order,彩虹光谱排列
raincoat,雨衣
raised_eyebrow,挑眉
raised_eyebrows,双眉上扬
raised_fist,举拳
ramen,日式拉面
ramune,弹珠汽水
randoseru,小学生双肩包
ranguage,英语误用表达
rape,强奸
rape_face,一副要强奸人的表情
rapier,细剑
ray_gun,镭射枪
reach-around,后抱式爱抚
reaching,够取物品动作
reaching_out,朝画外伸手
reading,阅读
ready_to_draw,拔刀预备姿势
real_life_insert,现实场景融入
real_world_location,真实地标
realistic,写实风格
reclining,斜倚姿势
recorder,竖笛
recording,●REC
red_armor,红色盔甲
red_background,红色背景
red_belt,红腰带
red_bikini,红色比基尼
red_bodysuit,红色紧身衣
red_border,红色边框
red_bow,红色蝴蝶结
red_bra,红色文胸
red_buruma,红色运动短裤
red_cape,红色披风
red_capelet,红色短斗篷
red_choker,红色颈链
red_cloak,红色长斗篷
red_coat,红色大衣
red_collar,红色项圈
red_cross,红十字标志
red_dress,红色连衣裙
red_flower,红色花朵
red_footwear,红色鞋履
red_gloves,红色手套
red_hairband,红色发箍
red_hakama,红色袴
red_headband,红色束发带
red_headwear,红色头饰
red_hood,红色兜帽
red_horns,红色犄角
red_jacket,红色夹克
red_kimono,红色和服
red_legwear,红色裤袜
red_leotard,红色体操服
red_lips,红唇
red_lipstick,红色唇膏
red_moon,赤月
red_nails,红色美甲
red_neckwear,红色领子
red_panties,红色内裤
red_pants,红色长裤
red_pupils,红色瞳孔
red_ribbon,红色缎带
red_rope,红绳
red_rose,红玫瑰
red_sailor_collar,红色水手领
red_sash,红色绶带
red_scarf,红色围巾
red_sclera,红色巩膜（眼白）
red_scrunchie,红色发圈
red_shirt,红色衬衫
red_shorts,红色短裤
red_skin,红色皮肤
red_skirt,红色短裙
red_sky,赤色天空
red_sleeves,红色衣袖
red_sweater,红色毛衣
red_swimsuit,红色泳衣
red_theme,红色主题
red_umbrella,红色油纸伞
red_vest,红色马甲
red_wings,红色翅膀
red-framed_eyewear,红框眼镜
reflection,倒影
reflective_eyes,反光的眼睛
reflective_floor,反光地面
refrigerator,冰箱
rei_no_himo,乳首激凸
reindeer,驯鹿
reindeer_antlers,驯鹿角
reins,缰绳
remodel_(kantai_collection),改三|改二|改
remote_control,遥控器
remote_control_vibrator,遥控跳蛋
restaurant,餐厅场景
restrained,拘束
retrofit_(azur_lane),改造(碧蓝航线)
revealing_clothes,暴露服饰
reverse_bunnysuit,逆兔女郎装
reverse_cowgirl_position,逆骑乘位
reverse_grip,反手握刀姿势
reverse_outfit,布料反转设计的服装
reverse_suspended_congress,背面腿下握颈体位
reverse_trap,男装丽人
reverse_upright_straddle,背面座体位
revolver,左轮手枪
ribbed_bodysuit,罗纹紧身衣
ribbed_dress,罗纹连衣裙
ribbed_leotard,罗纹连体衣
ribbed_shirt,罗纹衬衫
ribbed_sleeves,罗纹袖口
ribbed_sweater,罗纹毛衣
ribbon,缎带装饰
ribbon_bondage,缎带拘束
ribbon_choker,缎带颈饰
ribbon_in_mouth,衔缎带
ribbon_trim,缎带镶边
ribbon-trimmed_skirt,缎带饰边短裙
ribbon-trimmed_sleeves,缎带饰边衣袖
ribs,肋骨凸显
rice,米饭
rice_bowl,饭碗
rice_on_face,脸上粘饭粒
rice_spoon,盛饭勺
riding,骑乘动作
riding_crop,马术短鞭
rifle,步枪
rigging,舰装（舰队Collection）
rimless_eyewear,无框眼镜
ring,戒指
ringed_eyes,圈圈眼
ringlets,精致螺旋卷发
ripples,水波纹
rising_sun,旭日旗
ritual_baton,笏板
river,河流场景
riyo_(lyomsnpmp)_(style),FGO漫画画风
road,道路背景
road_sign,道路标识
robot,机器人
robot_ears,机械耳
robot_joints,机械关节
rock,岩石背景
rocket,火箭
rocket_launcher,火箭发射器
rod,杆
rod_of_remorse,悔悟之棒（东方Project）
role_reversal,角色立场反转
roller_skates,双排旱冰
rolling_eyes,白眼上翻
romaji_text,罗马音标注
rooftop,天台场景
rook_(chess),城堡棋子（国际象棋）
room,房间
rose,玫瑰
rose_petals,玫瑰花瓣飘落
rose_print,玫瑰印花
rotational_symmetry,旋转对称构图
round_eyewear,圆框眼镜
round_teeth,圆齿（无齿缝）
round_window,圆窗
